Voter ID,County,Constituency,Ward,Region,Age,Gender,Registered Party,Voting Turnout,Year,Presidential Vote,MP Vote,MCA Vote
VOTER18771,Embu,Constituency 5,Ward 1,Central,67,Male,UDA,Yes,2022,UDA,Wiper,Jubilee
VOTER18772,Narok,Constituency 3,Ward 3,Rift Valley,89,Male,UDA,Yes,2022,UDA,Kanu,UDA
VOTER18773,Vihiga,Constituency 7,Ward 5,Western,84,Female,Ford Kenya,Yes,2013,UDA,Wiper,ODM
VOTER18774,Migori,Constituency 9,Ward 1,Nyanza,86,Female,ODM,Yes,2022,ODM,Wiper,Kanu
VOTER18775,Nakuru,Constituency 9,Ward 1,Rift Valley,70,Female,UDA,Yes,2017,UDA,Kanu,Independent
VOTER18776,Wajir,Constituency 5,Ward 3,North Eastern,66,Male,Jubilee,No,2017,Jubilee,Independent,Independent
VOTER18777,Garissa,Constituency 9,Ward 1,North Eastern,65,Female,Jubilee,Yes,2017,UDA,Wiper,Kanu
VOTER18778,Kisumu,Constituency 2,Ward 1,Nyanza,21,Male,ODM,Yes,2013,ODM,Independent,Kanu
VOTER18779,Kirinyaga,Constituency 9,Ward 5,Central,38,Female,UDA,Yes,2013,UDA,Independent,Wiper
VOTER18780,Kwale,Constituency 9,Ward 1,Coast,62,Female,ODM,No,2017,UDA,Wiper,UDA
VOTER18781,Nyamira,Constituency 10,Ward 2,Nyanza,24,Female,ODM,Yes,2017,ODM,ODM,UDA
VOTER18782,Nairobi,Constituency 9,Ward 3,Nairobi,86,Male,UDA,No,2017,UDA,ODM,Independent
VOTER18783,Kiambu,Constituency 9,Ward 2,Central,37,Female,UDA,No,2022,UDA,UDA,ODM
VOTER18784,Kitui,Constituency 9,Ward 4,Eastern,82,Male,Wiper,No,2022,Wiper,Jubilee,ODM
VOTER18785,Baringo,Constituency 5,Ward 4,Rift Valley,69,Male,UDA,No,2022,UDA,UDA,Wiper
VOTER18786,Siaya,Constituency 4,Ward 2,Nyanza,87,Male,ODM,Yes,2013,ODM,UDA,UDA
VOTER18787,Wajir,Constituency 5,Ward 2,North Eastern,75,Female,UDA,No,2022,ODM,ODM,Independent
VOTER18788,Kilifi,Constituency 3,Ward 1,Coast,37,Male,ODM,Yes,2022,UDA,Independent,ODM
VOTER18789,Nairobi,Constituency 10,Ward 3,Nairobi,83,Male,ODM,Yes,2013,UDA,Jubilee,Independent
VOTER18790,Migori,Constituency 8,Ward 4,Nyanza,29,Female,ODM,Yes,2022,ODM,UDA,Kanu
VOTER18791,Siaya,Constituency 6,Ward 4,Nyanza,81,Female,ODM,Yes,2022,ODM,Kanu,Kanu
VOTER18792,Garissa,Constituency 3,Ward 2,North Eastern,40,Female,UDA,Yes,2013,UDA,UDA,Wiper
VOTER18793,Vihiga,Constituency 6,Ward 1,Western,55,Female,ODM,Yes,2022,ODM,Kanu,Wiper
VOTER18794,Bomet,Constituency 3,Ward 1,Rift Valley,42,Female,UDA,Yes,2022,UDA,Independent,Independent
VOTER18795,Baringo,Constituency 5,Ward 5,Rift Valley,52,Male,UDA,No,2013,UDA,Independent,ODM
VOTER18796,Taita Taveta,Constituency 7,Ward 4,Coast,34,Female,ODM,No,2017,UDA,Wiper,Independent
VOTER18797,Narok,Constituency 5,Ward 3,Rift Valley,34,Female,UDA,Yes,2022,UDA,Wiper,ODM
VOTER18798,Nairobi,Constituency 3,Ward 2,Nairobi,89,Male,UDA,No,2013,ODM,Wiper,UDA
VOTER18799,Homa Bay,Constituency 4,Ward 1,Nyanza,71,Female,ODM,Yes,2022,ODM,Wiper,Independent
VOTER18800,Bungoma,Constituency 4,Ward 4,Western,54,Male,ODM,Yes,2017,UDA,Jubilee,Independent
VOTER18801,Tharaka Nithi,Constituency 5,Ward 4,Eastern,55,Female,UDA,No,2017,Wiper,Independent,Wiper
VOTER18802,Nakuru,Constituency 7,Ward 4,Rift Valley,87,Female,UDA,Yes,2017,UDA,Independent,UDA
VOTER18803,Kisumu,Constituency 5,Ward 2,Nyanza,75,Female,ODM,Yes,2022,ODM,Wiper,Kanu
VOTER18804,Embu,Constituency 8,Ward 4,Central,49,Female,UDA,No,2013,UDA,UDA,UDA
VOTER18805,Tana River,Constituency 8,Ward 3,Coast,47,Male,ODM,Yes,2022,ODM,Jubilee,Wiper
VOTER18806,Embu,Constituency 7,Ward 4,Central,74,Male,UDA,Yes,2017,UDA,Wiper,ODM
VOTER18807,Kirinyaga,Constituency 5,Ward 1,Central,88,Female,UDA,Yes,2017,UDA,Kanu,ODM
VOTER18808,Siaya,Constituency 2,Ward 5,Nyanza,70,Female,ODM,Yes,2022,ODM,UDA,ODM
VOTER18809,Narok,Constituency 9,Ward 5,Rift Valley,57,Male,UDA,Yes,2022,UDA,Jubilee,Kanu
VOTER18810,Siaya,Constituency 1,Ward 3,Nyanza,50,Female,ODM,Yes,2022,ODM,Kanu,UDA
VOTER18811,Nyamira,Constituency 3,Ward 2,Nyanza,49,Female,ODM,Yes,2013,ODM,UDA,Jubilee
VOTER18812,Nairobi,Constituency 3,Ward 2,Nairobi,36,Female,UDA,No,2013,UDA,Independent,Wiper
VOTER18813,Nairobi,Constituency 4,Ward 2,Nairobi,79,Male,UDA,Yes,2013,UDA,Jubilee,ODM
VOTER18814,Nairobi,Constituency 9,Ward 2,Nairobi,40,Female,ODM,No,2017,UDA,Kanu,ODM
VOTER18815,Nyeri,Constituency 3,Ward 2,Central,85,Female,UDA,Yes,2013,UDA,UDA,Kanu
VOTER18816,Meru,Constituency 5,Ward 1,Eastern,80,Female,UDA,Yes,2013,Wiper,Independent,Jubilee
VOTER18817,Kirinyaga,Constituency 7,Ward 2,Central,29,Male,UDA,No,2013,UDA,Independent,Wiper
VOTER18818,Makueni,Constituency 7,Ward 3,Eastern,31,Female,Wiper,No,2013,Wiper,Wiper,Kanu
VOTER18819,Mombasa,Constituency 9,Ward 1,Coast,53,Female,ODM,Yes,2017,ODM,Kanu,Jubilee
VOTER18820,Kilifi,Constituency 4,Ward 3,Coast,53,Female,UDA,No,2022,UDA,Kanu,Jubilee
VOTER18821,Kisii,Constituency 5,Ward 3,Nyanza,89,Female,ODM,No,2022,ODM,Jubilee,UDA
VOTER18822,Nyandarua,Constituency 2,Ward 4,Central,40,Female,UDA,Yes,2017,UDA,Kanu,Jubilee
VOTER18823,Makueni,Constituency 3,Ward 1,Eastern,20,Male,Wiper,Yes,2013,Wiper,Jubilee,Wiper
VOTER18824,Nairobi,Constituency 2,Ward 4,Nairobi,33,Male,UDA,No,2017,UDA,Kanu,Independent
VOTER18825,Kilifi,Constituency 4,Ward 5,Coast,27,Male,ODM,Yes,2017,UDA,Jubilee,Kanu
VOTER18826,Tharaka Nithi,Constituency 4,Ward 1,Eastern,62,Female,Wiper,Yes,2013,Wiper,Kanu,UDA
VOTER18827,Wajir,Constituency 4,Ward 1,North Eastern,47,Female,UDA,Yes,2022,ODM,Independent,Independent
VOTER18828,Busia,Constituency 6,Ward 2,Western,84,Female,Ford Kenya,No,2017,UDA,Independent,Independent
VOTER18829,Garissa,Constituency 10,Ward 1,North Eastern,40,Male,UDA,Yes,2013,Jubilee,Kanu,ODM
VOTER18830,Busia,Constituency 6,Ward 5,Western,55,Male,ODM,Yes,2013,ODM,Wiper,Jubilee
VOTER18831,Nakuru,Constituency 6,Ward 4,Rift Valley,79,Female,UDA,Yes,2022,UDA,Independent,Jubilee
VOTER18832,Makueni,Constituency 3,Ward 5,Eastern,26,Female,UDA,Yes,2013,UDA,Jubilee,UDA
VOTER18833,Nairobi,Constituency 9,Ward 2,Nairobi,28,Male,ODM,No,2017,UDA,UDA,ODM
VOTER18834,Kisumu,Constituency 5,Ward 1,Nyanza,30,Male,ODM,No,2013,ODM,ODM,Kanu
VOTER18835,Meru,Constituency 9,Ward 3,Eastern,58,Male,Wiper,Yes,2022,Wiper,Jubilee,Kanu
VOTER18836,Wajir,Constituency 10,Ward 3,North Eastern,21,Male,ODM,Yes,2013,ODM,Independent,Wiper
VOTER18837,Nyandarua,Constituency 9,Ward 3,Central,67,Female,UDA,Yes,2022,UDA,Jubilee,Independent
VOTER18838,Meru,Constituency 9,Ward 3,Eastern,71,Male,UDA,Yes,2017,Wiper,Independent,Kanu
VOTER18839,Nairobi,Constituency 1,Ward 2,Nairobi,66,Male,ODM,Yes,2017,ODM,Jubilee,Wiper
VOTER18840,Mombasa,Constituency 3,Ward 1,Coast,55,Male,ODM,Yes,2022,UDA,Independent,Kanu
VOTER18841,Mandera,Constituency 1,Ward 2,North Eastern,45,Male,UDA,No,2013,UDA,Wiper,Jubilee
VOTER18842,Siaya,Constituency 8,Ward 4,Nyanza,54,Male,ODM,Yes,2017,ODM,Kanu,Kanu
VOTER18843,Taita Taveta,Constituency 5,Ward 2,Coast,59,Female,ODM,Yes,2022,UDA,ODM,Wiper
VOTER18844,Nyeri,Constituency 4,Ward 1,Central,27,Female,UDA,Yes,2017,UDA,Jubilee,Kanu
VOTER18845,Uasin Gishu,Constituency 5,Ward 2,Rift Valley,33,Male,UDA,No,2022,UDA,Independent,Jubilee
VOTER18846,Homa Bay,Constituency 2,Ward 1,Nyanza,30,Male,ODM,Yes,2017,ODM,UDA,Wiper
VOTER18847,Baringo,Constituency 5,Ward 5,Rift Valley,77,Male,UDA,Yes,2022,UDA,ODM,ODM
VOTER18848,Nairobi,Constituency 1,Ward 5,Nairobi,89,Female,ODM,Yes,2013,ODM,Wiper,ODM
VOTER18849,Nairobi,Constituency 3,Ward 2,Nairobi,21,Female,ODM,Yes,2022,UDA,ODM,UDA
VOTER18850,Busia,Constituency 4,Ward 3,Western,41,Female,ODM,No,2013,Ford Kenya,UDA,Jubilee
VOTER18851,Kirinyaga,Constituency 2,Ward 1,Central,81,Female,UDA,No,2022,UDA,Jubilee,Independent
VOTER18852,Lamu,Constituency 4,Ward 2,Coast,28,Male,ODM,No,2017,ODM,ODM,ODM
VOTER18853,Kisumu,Constituency 10,Ward 3,Nyanza,37,Male,ODM,Yes,2022,ODM,Wiper,ODM
VOTER18854,Bungoma,Constituency 2,Ward 4,Western,30,Female,ODM,Yes,2013,ODM,Independent,ODM
VOTER18855,Busia,Constituency 5,Ward 2,Western,84,Female,ODM,No,2017,ODM,UDA,ODM
VOTER18856,Lamu,Constituency 1,Ward 5,Coast,54,Male,UDA,Yes,2017,ODM,Jubilee,Kanu
VOTER18857,Makueni,Constituency 8,Ward 4,Eastern,62,Male,Wiper,Yes,2022,Wiper,Jubilee,Kanu
VOTER18858,Siaya,Constituency 1,Ward 2,Nyanza,30,Female,ODM,Yes,2017,ODM,Wiper,UDA
VOTER18859,Nairobi,Constituency 3,Ward 4,Nairobi,54,Male,UDA,No,2013,ODM,Independent,Independent
VOTER18860,Mandera,Constituency 5,Ward 4,North Eastern,35,Female,UDA,No,2017,UDA,Wiper,Independent
VOTER18861,Garissa,Constituency 8,Ward 3,North Eastern,50,Male,UDA,Yes,2013,ODM,ODM,UDA
VOTER18862,Garissa,Constituency 3,Ward 4,North Eastern,78,Female,Jubilee,Yes,2017,UDA,ODM,Wiper
VOTER18863,Kisii,Constituency 8,Ward 4,Nyanza,86,Female,ODM,No,2017,ODM,Wiper,Independent
VOTER18864,Bomet,Constituency 5,Ward 5,Rift Valley,72,Female,UDA,Yes,2017,UDA,Jubilee,ODM
VOTER18865,Wajir,Constituency 4,Ward 5,North Eastern,57,Male,UDA,Yes,2017,UDA,Jubilee,ODM
VOTER18866,Busia,Constituency 6,Ward 1,Western,60,Female,ODM,No,2022,Ford Kenya,Independent,Wiper
VOTER18867,Kisii,Constituency 9,Ward 4,Nyanza,54,Female,ODM,Yes,2022,ODM,Independent,UDA
VOTER18868,Vihiga,Constituency 3,Ward 1,Western,24,Female,UDA,Yes,2017,ODM,Jubilee,Wiper
VOTER18869,Lamu,Constituency 10,Ward 1,Coast,58,Male,ODM,Yes,2013,UDA,Jubilee,Jubilee
VOTER18870,Kilifi,Constituency 6,Ward 1,Coast,50,Female,ODM,Yes,2013,ODM,Wiper,Jubilee
VOTER18871,Migori,Constituency 7,Ward 4,Nyanza,78,Female,ODM,Yes,2022,ODM,Kanu,ODM
VOTER18872,Mandera,Constituency 5,Ward 4,North Eastern,73,Female,ODM,Yes,2013,Jubilee,UDA,Independent
VOTER18873,Baringo,Constituency 8,Ward 4,Rift Valley,76,Male,UDA,Yes,2017,UDA,ODM,Wiper
VOTER18874,Wajir,Constituency 5,Ward 4,North Eastern,32,Male,ODM,No,2022,ODM,Jubilee,Kanu
VOTER18875,Busia,Constituency 6,Ward 1,Western,64,Male,Ford Kenya,Yes,2013,UDA,Jubilee,UDA
VOTER18876,Nyamira,Constituency 10,Ward 3,Nyanza,51,Female,ODM,Yes,2013,ODM,UDA,Independent
VOTER18877,Embu,Constituency 7,Ward 1,Central,54,Female,UDA,No,2017,UDA,Kanu,Wiper
VOTER18878,Nakuru,Constituency 6,Ward 2,Rift Valley,72,Female,UDA,No,2022,UDA,Jubilee,Kanu
VOTER18879,Kilifi,Constituency 7,Ward 3,Coast,57,Male,ODM,Yes,2017,UDA,Wiper,Kanu
VOTER18880,Kwale,Constituency 9,Ward 1,Coast,52,Male,ODM,No,2022,ODM,Independent,UDA
VOTER18881,Siaya,Constituency 2,Ward 1,Nyanza,82,Female,ODM,Yes,2017,ODM,Jubilee,ODM
VOTER18882,Isiolo,Constituency 5,Ward 2,Eastern,42,Male,UDA,Yes,2013,Wiper,Wiper,ODM
VOTER18883,Nairobi,Constituency 6,Ward 2,Nairobi,47,Male,UDA,Yes,2013,ODM,Independent,Kanu
VOTER18884,Nairobi,Constituency 7,Ward 2,Nairobi,89,Male,UDA,No,2013,ODM,Wiper,UDA
VOTER18885,Vihiga,Constituency 4,Ward 4,Western,72,Male,ODM,Yes,2013,Ford Kenya,Kanu,Kanu
VOTER18886,Embu,Constituency 10,Ward 1,Central,41,Female,UDA,Yes,2022,UDA,Kanu,Independent
VOTER18887,Kiambu,Constituency 10,Ward 2,Central,42,Male,UDA,Yes,2017,UDA,ODM,Independent
VOTER18888,Kwale,Constituency 3,Ward 3,Coast,22,Female,ODM,Yes,2017,ODM,Kanu,Independent
VOTER18889,Nyandarua,Constituency 9,Ward 5,Central,58,Female,UDA,No,2022,UDA,ODM,Kanu
VOTER18890,Mombasa,Constituency 8,Ward 1,Coast,37,Female,ODM,Yes,2022,UDA,Wiper,Wiper
VOTER18891,Nairobi,Constituency 10,Ward 1,Nairobi,40,Male,ODM,Yes,2013,ODM,Kanu,Wiper
VOTER18892,Nakuru,Constituency 1,Ward 5,Rift Valley,34,Male,UDA,Yes,2022,UDA,Independent,ODM
VOTER18893,Kericho,Constituency 9,Ward 4,Rift Valley,61,Female,UDA,Yes,2022,UDA,Jubilee,Jubilee
VOTER18894,Kakamega,Constituency 4,Ward 4,Western,60,Female,ODM,No,2022,Ford Kenya,Independent,UDA
VOTER18895,Nairobi,Constituency 7,Ward 1,Nairobi,80,Male,UDA,Yes,2013,UDA,Independent,UDA
VOTER18896,Kakamega,Constituency 4,Ward 5,Western,21,Female,UDA,Yes,2017,ODM,Independent,Independent
VOTER18897,Embu,Constituency 1,Ward 2,Central,57,Female,UDA,Yes,2022,UDA,Wiper,UDA
VOTER18898,Narok,Constituency 10,Ward 3,Rift Valley,27,Female,UDA,Yes,2017,UDA,Jubilee,Wiper
VOTER18899,Siaya,Constituency 10,Ward 3,Nyanza,34,Female,ODM,Yes,2022,ODM,Wiper,UDA
VOTER18900,Mandera,Constituency 4,Ward 4,North Eastern,33,Male,ODM,Yes,2013,ODM,ODM,Jubilee
VOTER18901,Murang'a,Constituency 4,Ward 5,Central,30,Male,UDA,No,2017,UDA,ODM,Jubilee
VOTER18902,Vihiga,Constituency 9,Ward 2,Western,88,Male,UDA,Yes,2013,Ford Kenya,UDA,UDA
VOTER18903,Taita Taveta,Constituency 10,Ward 2,Coast,78,Male,ODM,Yes,2013,ODM,ODM,UDA
VOTER18904,Isiolo,Constituency 8,Ward 1,Eastern,37,Male,UDA,Yes,2022,Wiper,Independent,Independent
VOTER18905,Nairobi,Constituency 10,Ward 4,Nairobi,56,Female,UDA,No,2022,ODM,ODM,Independent
VOTER18906,Kericho,Constituency 4,Ward 3,Rift Valley,30,Female,UDA,Yes,2013,UDA,Wiper,UDA
VOTER18907,Nairobi,Constituency 8,Ward 2,Nairobi,47,Female,UDA,Yes,2022,UDA,Wiper,Kanu
VOTER18908,Nyamira,Constituency 10,Ward 1,Nyanza,31,Female,ODM,Yes,2017,ODM,ODM,UDA
VOTER18909,Embu,Constituency 7,Ward 4,Central,57,Male,UDA,No,2022,UDA,Kanu,ODM
VOTER18910,Garissa,Constituency 9,Ward 2,North Eastern,58,Male,UDA,Yes,2013,UDA,Jubilee,Independent
VOTER18911,Kisumu,Constituency 7,Ward 4,Nyanza,38,Female,ODM,No,2013,ODM,UDA,Independent
VOTER18912,Siaya,Constituency 2,Ward 5,Nyanza,77,Female,ODM,Yes,2013,ODM,UDA,Independent
VOTER18913,Nyeri,Constituency 3,Ward 4,Central,54,Female,UDA,Yes,2022,UDA,Independent,Jubilee
VOTER18914,Murang'a,Constituency 9,Ward 2,Central,38,Female,UDA,Yes,2017,UDA,Kanu,UDA
VOTER18915,Nairobi,Constituency 7,Ward 1,Nairobi,70,Female,UDA,Yes,2022,UDA,UDA,Wiper
VOTER18916,Isiolo,Constituency 2,Ward 2,Eastern,81,Male,UDA,Yes,2022,Wiper,Wiper,Wiper
VOTER18917,Embu,Constituency 10,Ward 3,Central,89,Male,UDA,Yes,2017,UDA,UDA,Wiper
VOTER18918,Kisii,Constituency 5,Ward 5,Nyanza,39,Male,ODM,Yes,2013,ODM,ODM,Jubilee
VOTER18919,Tharaka Nithi,Constituency 4,Ward 1,Eastern,85,Female,Wiper,Yes,2013,Wiper,ODM,Kanu
VOTER18920,Mandera,Constituency 5,Ward 1,North Eastern,29,Male,UDA,Yes,2017,ODM,Wiper,Jubilee
VOTER18921,Meru,Constituency 6,Ward 4,Eastern,79,Female,Wiper,Yes,2022,Wiper,Wiper,UDA
VOTER18922,Vihiga,Constituency 7,Ward 4,Western,66,Male,ODM,Yes,2013,ODM,ODM,Jubilee
VOTER18923,Taita Taveta,Constituency 10,Ward 1,Coast,36,Male,ODM,Yes,2022,ODM,UDA,Jubilee
VOTER18924,Uasin Gishu,Constituency 4,Ward 4,Rift Valley,45,Male,UDA,Yes,2022,UDA,Wiper,Wiper
VOTER18925,Kiambu,Constituency 9,Ward 5,Central,24,Female,UDA,No,2022,UDA,Wiper,UDA
VOTER18926,Kisumu,Constituency 6,Ward 2,Nyanza,70,Male,ODM,Yes,2013,ODM,Wiper,Wiper
VOTER18927,Baringo,Constituency 5,Ward 5,Rift Valley,51,Male,UDA,Yes,2013,UDA,UDA,Jubilee
VOTER18928,Nairobi,Constituency 4,Ward 4,Nairobi,48,Female,UDA,Yes,2017,ODM,Wiper,Independent
VOTER18929,Tharaka Nithi,Constituency 1,Ward 1,Eastern,52,Male,Wiper,Yes,2013,UDA,Jubilee,Independent
VOTER18930,Nairobi,Constituency 1,Ward 2,Nairobi,27,Male,UDA,No,2013,UDA,UDA,Independent
VOTER18931,Vihiga,Constituency 3,Ward 5,Western,46,Male,ODM,No,2013,Ford Kenya,Independent,Jubilee
VOTER18932,Homa Bay,Constituency 9,Ward 2,Nyanza,48,Male,ODM,No,2013,ODM,Wiper,Jubilee
VOTER18933,Siaya,Constituency 5,Ward 1,Nyanza,68,Male,ODM,No,2017,ODM,Jubilee,Jubilee
VOTER18934,Nairobi,Constituency 9,Ward 2,Nairobi,84,Female,ODM,No,2017,UDA,Kanu,ODM
VOTER18935,Garissa,Constituency 4,Ward 5,North Eastern,90,Male,UDA,Yes,2013,ODM,UDA,Kanu
VOTER18936,Kwale,Constituency 2,Ward 3,Coast,64,Male,ODM,Yes,2022,UDA,Independent,Independent
VOTER18937,Nyandarua,Constituency 6,Ward 4,Central,73,Female,UDA,Yes,2022,UDA,Kanu,Jubilee
VOTER18938,Mandera,Constituency 9,Ward 1,North Eastern,85,Male,ODM,No,2022,ODM,Jubilee,Kanu
VOTER18939,Uasin Gishu,Constituency 8,Ward 2,Rift Valley,64,Male,UDA,Yes,2013,UDA,Independent,UDA
VOTER18940,Kisii,Constituency 2,Ward 4,Nyanza,72,Male,ODM,No,2013,ODM,UDA,Kanu
VOTER18941,Nakuru,Constituency 3,Ward 2,Rift Valley,68,Female,UDA,No,2013,UDA,Jubilee,Kanu
VOTER18942,Kericho,Constituency 8,Ward 3,Rift Valley,72,Male,UDA,Yes,2013,UDA,Wiper,ODM
VOTER18943,Kisumu,Constituency 6,Ward 2,Nyanza,47,Male,ODM,Yes,2017,ODM,Independent,Independent
VOTER18944,Machakos,Constituency 5,Ward 1,Eastern,50,Male,UDA,Yes,2017,UDA,Jubilee,Independent
VOTER18945,Kwale,Constituency 8,Ward 3,Coast,22,Female,ODM,Yes,2013,ODM,Independent,UDA
VOTER18946,Bomet,Constituency 6,Ward 4,Rift Valley,87,Female,UDA,No,2013,UDA,Independent,UDA
VOTER18947,Kisumu,Constituency 10,Ward 5,Nyanza,62,Female,ODM,No,2013,ODM,Independent,Jubilee
VOTER18948,Kiambu,Constituency 9,Ward 3,Central,43,Male,UDA,No,2013,UDA,Independent,Jubilee
VOTER18949,Lamu,Constituency 1,Ward 2,Coast,42,Male,UDA,Yes,2013,ODM,Jubilee,UDA
VOTER18950,Busia,Constituency 7,Ward 1,Western,75,Male,ODM,Yes,2013,ODM,Independent,Kanu
VOTER18951,Kisumu,Constituency 4,Ward 3,Nyanza,36,Male,ODM,No,2022,ODM,ODM,UDA
VOTER18952,Tana River,Constituency 5,Ward 3,Coast,43,Female,ODM,No,2017,UDA,ODM,Independent
VOTER18953,Wajir,Constituency 7,Ward 2,North Eastern,40,Female,UDA,Yes,2013,UDA,ODM,UDA
VOTER18954,Embu,Constituency 8,Ward 4,Central,31,Male,UDA,Yes,2022,UDA,Jubilee,Wiper
VOTER18955,Embu,Constituency 7,Ward 3,Central,62,Female,UDA,Yes,2017,UDA,Independent,Independent
VOTER18956,Isiolo,Constituency 3,Ward 5,Eastern,32,Female,Wiper,Yes,2013,Wiper,Jubilee,UDA
VOTER18957,Nyandarua,Constituency 8,Ward 2,Central,35,Female,UDA,Yes,2013,UDA,UDA,Jubilee
VOTER18958,Bomet,Constituency 4,Ward 4,Rift Valley,52,Female,UDA,Yes,2017,UDA,ODM,Jubilee
VOTER18959,Nakuru,Constituency 4,Ward 4,Rift Valley,18,Female,UDA,Yes,2022,UDA,Jubilee,ODM
VOTER18960,Nairobi,Constituency 6,Ward 4,Nairobi,90,Male,UDA,No,2022,ODM,Jubilee,Jubilee
VOTER18961,Kisumu,Constituency 10,Ward 5,Nyanza,28,Male,ODM,Yes,2022,ODM,Jubilee,ODM
VOTER18962,Uasin Gishu,Constituency 8,Ward 2,Rift Valley,61,Female,UDA,Yes,2022,UDA,UDA,ODM
VOTER18963,Busia,Constituency 6,Ward 5,Western,28,Male,UDA,Yes,2017,Ford Kenya,ODM,UDA
VOTER18964,Kilifi,Constituency 5,Ward 3,Coast,66,Female,UDA,Yes,2022,UDA,Kanu,Kanu
VOTER18965,Busia,Constituency 5,Ward 2,Western,23,Female,UDA,Yes,2017,ODM,Independent,UDA
VOTER18966,Taita Taveta,Constituency 1,Ward 3,Coast,84,Male,ODM,Yes,2017,ODM,Kanu,UDA
VOTER18967,Bungoma,Constituency 9,Ward 1,Western,75,Male,ODM,No,2022,UDA,Wiper,Independent
VOTER18968,Nakuru,Constituency 1,Ward 3,Rift Valley,51,Female,UDA,Yes,2022,UDA,Independent,Jubilee
VOTER18969,Embu,Constituency 3,Ward 2,Central,31,Male,UDA,No,2013,UDA,Wiper,UDA
VOTER18970,Wajir,Constituency 5,Ward 1,North Eastern,69,Male,UDA,No,2013,Jubilee,UDA,Jubilee
VOTER18971,Kilifi,Constituency 1,Ward 3,Coast,46,Male,UDA,Yes,2013,ODM,ODM,ODM
VOTER18972,Taita Taveta,Constituency 4,Ward 4,Coast,43,Male,ODM,Yes,2022,ODM,Jubilee,Wiper
VOTER18973,Garissa,Constituency 6,Ward 5,North Eastern,77,Female,UDA,Yes,2022,UDA,Wiper,Wiper
VOTER18974,Uasin Gishu,Constituency 4,Ward 4,Rift Valley,54,Female,UDA,Yes,2013,UDA,Jubilee,Kanu
VOTER18975,Nairobi,Constituency 1,Ward 3,Nairobi,68,Female,UDA,Yes,2022,ODM,Kanu,ODM
VOTER18976,Kisii,Constituency 5,Ward 3,Nyanza,82,Male,ODM,Yes,2013,ODM,Independent,UDA
VOTER18977,Isiolo,Constituency 6,Ward 3,Eastern,65,Female,Wiper,Yes,2013,UDA,ODM,Jubilee
VOTER18978,Siaya,Constituency 6,Ward 3,Nyanza,55,Female,ODM,Yes,2022,ODM,Kanu,Independent
VOTER18979,Nairobi,Constituency 9,Ward 4,Nairobi,51,Male,UDA,Yes,2017,UDA,UDA,Kanu
VOTER18980,Nakuru,Constituency 1,Ward 5,Rift Valley,88,Male,UDA,Yes,2022,UDA,ODM,Wiper
VOTER18981,Nyamira,Constituency 3,Ward 2,Nyanza,56,Female,ODM,Yes,2017,ODM,Kanu,Jubilee
VOTER18982,Baringo,Constituency 7,Ward 5,Rift Valley,18,Female,UDA,No,2017,UDA,ODM,Jubilee
VOTER18983,Wajir,Constituency 10,Ward 4,North Eastern,36,Female,ODM,Yes,2013,UDA,Independent,Kanu
VOTER18984,Wajir,Constituency 5,Ward 1,North Eastern,77,Male,UDA,No,2013,ODM,Kanu,UDA
VOTER18985,Machakos,Constituency 2,Ward 3,Eastern,53,Female,Wiper,Yes,2013,Wiper,UDA,Jubilee
VOTER18986,Lamu,Constituency 1,Ward 5,Coast,83,Male,ODM,Yes,2022,UDA,UDA,UDA
VOTER18987,Taita Taveta,Constituency 1,Ward 5,Coast,66,Male,UDA,Yes,2013,ODM,Wiper,Independent
VOTER18988,Tana River,Constituency 9,Ward 3,Coast,68,Female,ODM,Yes,2017,ODM,Wiper,UDA
VOTER18989,Kilifi,Constituency 7,Ward 2,Coast,50,Male,ODM,Yes,2013,ODM,Wiper,Independent
VOTER18990,Nakuru,Constituency 6,Ward 3,Rift Valley,58,Male,UDA,Yes,2017,UDA,Jubilee,UDA
VOTER18991,Uasin Gishu,Constituency 2,Ward 4,Rift Valley,66,Male,UDA,No,2013,UDA,Kanu,Kanu
VOTER18992,Vihiga,Constituency 9,Ward 3,Western,54,Male,UDA,Yes,2022,UDA,Jubilee,Kanu
VOTER18993,Nyeri,Constituency 8,Ward 2,Central,46,Female,UDA,Yes,2017,UDA,Independent,ODM
VOTER18994,Kisumu,Constituency 2,Ward 5,Nyanza,22,Male,ODM,Yes,2022,ODM,Independent,Wiper
VOTER18995,Makueni,Constituency 7,Ward 5,Eastern,50,Female,Wiper,Yes,2013,Wiper,UDA,Jubilee
VOTER18996,Nyamira,Constituency 2,Ward 4,Nyanza,54,Male,ODM,Yes,2013,ODM,ODM,Wiper
VOTER18997,Bomet,Constituency 2,Ward 4,Rift Valley,61,Male,UDA,Yes,2013,UDA,Jubilee,Wiper
VOTER18998,Vihiga,Constituency 10,Ward 1,Western,24,Male,Ford Kenya,Yes,2013,UDA,ODM,Kanu
VOTER18999,Kilifi,Constituency 6,Ward 3,Coast,67,Male,ODM,Yes,2022,ODM,Independent,UDA
VOTER19000,Baringo,Constituency 8,Ward 3,Rift Valley,52,Male,UDA,No,2017,UDA,Independent,Wiper
VOTER19001,Nakuru,Constituency 7,Ward 5,Rift Valley,21,Female,UDA,Yes,2013,UDA,ODM,Jubilee
VOTER19002,Nakuru,Constituency 6,Ward 1,Rift Valley,88,Female,UDA,Yes,2013,UDA,Jubilee,Kanu
